close_time,volume,n_trades,RSI,Will,CCI,ROC,ADX,TRIX,OBV,MFI,BOP,DX,ATR,STOCH_K,STOCH_D,Price_Change_pct,PREV_TARGET,TARGET,marketcap_usd,google_trends,median_transaction_value_usd,maximum_single_transaction_value_usd,new_coins_generated,fees_usd,difficulty,number_of_blocks,VPT,PVO
2020-03-16,227276.92276,1608176,22.55843116442892,-71.44774174637669,-69.55030701227723,-36.5819363999662,66.33422151045178,-3.4496114332643213,315611.78642099863,29.107009537858087,-0.3588866024044185,80.39496622084012,967.2054269635316,28.552258253623307,24.503073345454645,-0.0618170896194823,0,1.0,91633478850.0,18.98,93.05,39385897.45,1487.5,312756.15,16552923967337.2,119,-8968.798057767022,9.376733956411451
2020-03-17,150089.926318,1069217,29.043530355655484,-63.5407956892424,-42.34867380545029,-32.70505259317809,67.10228158839095,-3.6036455005109658,465701.7127389986,30.04968789981876,0.4701847402866383,71.71064205602595,915.2546516830272,36.459204310757606,27.30103085303096,0.0564302843984522,1,1.0,95499941183.0,15.86,84.46,119461659.87,1537.5,325959.94,16552923967337.2,123,-5622.027314444284,4.496108746096169
2020-03-18,137127.634894,962843,30.955414352476463,-61.4986950411564,-5.883074000015262,-32.03067104248273,67.7606187980531,-3.60063390805786,602829.3476329986,39.09940328609721,0.1883786316775998,71.71064205602595,845.4754157283089,38.501304958843605,29.72129594548868,0.0151337188290566,1,1.0,95740715529.0,14.3,79.445,26889469.88,1250.0,312494.91,16552923967337.2,100,10541.400082527209,0.4713820852985968
2020-03-19,199020.873439,1403608,46.921305952529394,-9.077226905843304,190.03684715829093,28.38270833333334,61.36959073896604,-3.314804578362862,801850.2210719986,56.83167489756702,0.6702658893042951,23.0234223844436,888.6174991956934,90.9227730941567,41.54420480884695,0.14260577090665,1,1.0,113162079956.0,15.6,83.87,21584449.26,1337.5,386367.97,16552923967337.2,107,30466.05265200069,0.1331091370350989
2020-03-20,219298.329514,1580069,47.76373473856874,-28.139697625596053,147.4336284800697,11.28885383429532,53.31736807319522,-2.8766852241009944,1021148.5505859986,83.17289473601731,0.0376504065040646,5.004032078570324,937.386427882023,71.86030237440394,47.06255675898155,0.0075153560909112,1,0.0,113309245860.0,15.6,90.32,460536869.46,1362.5,505868.59,16552923967337.2,109,30027.43329565042,0.2895485492534888
2020-03-21,128913.668363,990974,47.35609181807769,-29.00955294806909,84.85484119366866,19.62312888868263,46.41546293110595,-2.390377439878677,892234.8822229985,71.57119999560885,-0.0294659608684001,5.0040320785703285,888.7540810417339,70.99044705193091,53.31421920589454,-0.0028350070996056,0,0.0,113068192795.0,13.52,60.99,61981194.97,1550.0,293513.39,16552923967337.2,124,1192.6860937939905,-3.2925745892018377
2020-03-22,119115.990527,952259,40.382699820779536,-44.095317916253045,43.39418530480784,8.484695876000202,41.14877330667401,-2.003052730116328,773118.8916959985,60.708611343374464,-0.5503368652242313,9.548635560082358,858.0549266072004,55.90468208374696,56.17013887535186,-0.0599398096666581,0,1.0,106591196069.0,7.739999999999999,54.51,312471878.66,1587.5,206116.83,16552923967337.2,127,-7582.649499392423,-6.001992915665134
2020-03-23,164674.215785,1099406,54.19976346756074,-21.86904551312828,71.72056421782086,28.601085311703976,35.40712168152712,-1.530787364981212,937793.1074809984,77.16487341503256,0.7141008771929827,0.9572119306458088,865.7613656633147,78.13095448687172,63.25280976581592,0.1119763413313159,1,1.0,117314776187.0,8.82,70.89,46777765.92,1400.0,317903.28,16552923967337.2,112,11296.504630324996,-5.772733287725124
2020-03-24,151138.009878,1012669,58.93091000662783,-8.213135304104966,130.63755680436057,26.956089627755688,31.6526949494742,-0.997449135423889,1088931.1173589984,77.88995565659873,0.6053458097775472,9.126134557156623,808.0340277114126,91.78686469589503,71.15676124940698,0.0432264800278411,1,0.0,123148917787.0,8.82,66.765,311235491.54,1650.0,276602.12,16552923967337.2,132,24918.150462403948,-6.088552474164729
2020-03-25,132155.734989,912179,57.257110962937375,-16.449223949385182,123.39403071886264,23.815695785679324,29.19817677244413,-0.518314404837461,956775.3823699984,78.39925990512509,-0.1324120009449549,14.471067710263732,765.166309466925,83.55077605061481,77.59239997680287,-0.0099722893120364,0,1.0,122174009143.0,8.28,76.11,100062174.87,1150.0,290309.56,16552923967337.2,92,5164.464772436907,-6.941352015918648
2020-03-26,83026.555211,668467,58.48238465222407,-17.12786111369921,78.3824496916033,9.330663364906687,27.094304049275507,-0.1142236196103652,1039801.9375809984,67.54341750173324,0.2219999999999985,14.47106771026374,694.4282652573644,82.87213888630079,76.4423093756806,0.0089765208718336,1,0.0,122834375216.0,7.739999999999999,66.405,51326191.4,2000.0,366481.61,13912524048945.9,160,-573.3130297364808,-9.44534819479081
2020-03-27,82914.968354,643631,48.2893782513389,-47.15502850483482,19.73046483876203,2.428177489707428,23.40619038594338,0.1007284963979948,956886.9692269984,52.88940141914462,-0.6502175071785977,1.2775084059505992,678.3085130777409,52.844971495165176,73.72583353578933,-0.0561295598959223,0,0.0,118336082172.0,7.02,66.17,33223930.63,1937.5,277618.37,13912524048945.9,155,-3909.861969460288,-10.837835178682091
2020-03-28,93159.693429,725588,45.30672992926522,-56.7978519008473,-61.103369537598006,0.8028149436397181,22.113980296513777,0.1688084292048364,863727.2757979984,55.05281677281404,-0.3644642857142858,14.360719759936147,629.407296923778,43.2021480991527,69.75607654253531,-0.0192574118076271,0,0.0,114183689641.0,7.199999999999999,62.2,12570707.05,1687.5,181531.77,13912524048945.9,135,-6449.040700243057,-10.890339725231094
2020-03-29,63311.627714,496709,37.47355982961717,-84.76959904248952,-120.91415526509762,1.12152457192769,22.145901007191785,0.0730791008854314,800415.6480839984,58.74005563586384,-0.889320048067294,22.337425271259832,596.5548259346667,15.230400957510478,63.94546495307296,-0.0569584632775608,0,1.0,108338520156.0,6.24,49.86,33818819.6,1887.5,129275.33,13912524048945.9,151,-5400.147602425022,-12.125159868314393
2020-03-30,118889.549992,784034,51.57755646773772,-51.22523177604072,-42.825196236775774,-1.127671319296586,19.057311797412087,0.0501320153468487,919305.1980759985,56.25398956607971,0.693270735524257,0.5257765387338831,617.2241365154285,48.77476822395928,59.75172405837118,0.0873871269449877,1,1.0,117640143688.0,6.08,61.16,68765207.24,1837.5,162845.87,13912524048945.9,147,6763.06073780224,-9.439920398955174
2020-03-31,72337.595259,538231,51.973260454789326,-49.76549718233053,7.525184761569754,-4.956173125051899,16.40994961760092,0.0645744167703687,991642.7933349984,50.54954135337611,0.0792250904226318,0.5257765387338962,557.8821170132244,50.23450281766947,53.81567236148181,0.0025006059942606,1,1.0,117814077267.0,5.76,64.44,326707598.77,1987.5,186654.03,13912524048945.9,159,10550.875452331842,-9.92186063171876
2020-04-01,97500.7524,758061,57.79761219152647,-20.27456515337673,47.85389076212482,-0.5168156012118508,15.65219335985439,0.1492570411276927,1089143.5457349983,47.35099780099622,0.4355736745748632,11.10565581337521,553.8746717256209,79.72543484662327,53.26919504662588,0.0359911043738907,1,1.0,120903014693.0,8.64,64.48,31252610.57,1912.5,169078.55,13912524048945.9,153,3717.628510022793,-8.380736730080368
2020-04-02,149299.906871,1101043,61.35315072320824,-30.13713961678505,156.80619367797675,0.8420212071197142,16.431169629450743,0.2852046640958505,1238443.4526059984,65.7037622013045,0.2329675425038647,21.10502724702886,567.1782900505323,69.86286038321497,51.410726689042185,0.0226888201151225,1,0.0,124335130640.0,10.72,68.07,18412785.18,1912.5,165692.49,13912524048945.9,153,6933.498936584549,-4.042527806171615
2020-04-03,104080.276939,840456,59.04986756556245,-34.613203605324394,101.34752556604327,5.896894376728823,17.098863574819045,0.4013647924727914,1134363.1756669984,63.24966645888897,-0.134021080959855,21.10502724702887,549.8528200433133,65.3867963946756,53.20241596040082,-0.0087961777251811,0,1.0,123244051100.0,9.6,68.865,52975809.14,1650.0,176210.83,13912524048945.9,132,2478.551073349447,-3.6755296655882335
2020-04-04,72990.861139,659051,62.42145833099431,-25.44395033725305,79.72109991268226,9.946686121555649,17.67117267084902,0.5142020662965985,1207354.0368059983,75.57950432613504,0.3643360752056394,21.105027247028872,519.9309886085541,74.55604966274694,57.6815447552,0.0184198058212051,1,0.0,125712834530.0,8.96,56.48,33897021.46,1962.5,112679.87,13912524048945.9,157,413.0027746133426,-5.0715594643041095
2020-04-05,49685.356983,506433,58.56647467692806,-31.727153345669457,47.78984854850661,15.15552366605344,18.161723324589,0.5781274714971696,1157668.6798229984,76.31998853478969,-0.3881753967525928,21.10502724702887,476.8008473787606,68.27284665433055,65.25903699760286,-0.0123413941998509,0,1.0,124328853512.0,8.64,51.34,23896256.56,2187.5,92520.07,13912524048945.9,175,721.8229811175582,-7.254470625779604
2020-04-06,118052.000832,956586,71.94129851438443,-2.0945536625644734,149.49821471722956,14.630347273699718,22.219440711770364,0.7376593644440099,1275720.6806549984,76.82972080383608,0.9440471752465508,46.56574503485852,492.9921548960805,97.90544633743554,72.27770529952805,0.0822586884558482,1,0.0,133140400948.0,10.56,72.65,344030857.01,1600.0,147112.28,13912524048945.9,128,9100.6219189818,-4.011857311902451
2020-04-07,103585.168918,924436,66.02411763768724,-20.03466760335374,133.93048432878734,12.274976444674635,26.29969036084349,0.8656175848749559,1172135.5117369983,78.21314352225444,-0.3464422901042621,50.78118825528223,477.2347041966404,79.96533239664626,76.52496666795331,-0.0180875591754321,0,1.0,131409299432.0,10.72,72.075,358604960.4,2100.0,183985.61,13912524048945.9,168,7837.199885527568,-2.6400077073445027
2020-04-08,76059.145838,750516,69.62834155605809,-10.829875975305098,102.1618249866335,10.81391918011958,29.797047202906164,0.983843772206594,1248194.6575749982,77.8580889957408,0.6072592592592594,50.78118825528222,447.6297464542632,89.1701240246949,77.87420797910639,0.0227807017056348,1,0.0,134309895036.0,9.6,72.55,29113142.48,1800.0,164694.53,14715214060656.5,144,-140.922159180599,-3.345665124574474
2020-04-09,61094.872417,686207,65.76897935801304,-20.54011823831899,62.884590072621066,7.204055289229316,31.9056693816739,1.0428100621939551,1187099.7851579983,64.04372848832652,-0.2907822922983634,44.5574024542803,421.37406838936846,79.459881761681,79.24521103317296,-0.0104235448204275,0,0.0,133769463002.0,9.28,62.89,360147130.76,1925.0,169301.85,14715214060656.5,154,1087.4783325260014,-4.638224988097262
2020-04-10,104674.623375,949050,48.602220741506734,-74.1984487698844,-40.140124121210135,1.853551328314107,27.575746724275017,0.949973712816754,1082425.1617829984,63.70723948182312,-0.7640210878600852,1.596210779881754,440.5734871908873,25.801551230115603,73.5901760096644,-0.058298574594222,0,1.0,125755496117.0,9.92,65.18,104022732.27,2037.5,145683.59,14715214060656.5,163,-6747.583719744391,-2.2744228188327344
2020-04-11,45470.293206,484618,49.25401542076148,-74.51832721786828,-80.96815037256847,0.2893397831993383,23.86438444650455,0.7992530496586214,1127895.4549889984,54.14647652797804,0.0971785132935422,1.5962107798817544,403.9629890207606,25.481672782131724,66.57955074100508,0.0026111982644497,1,1.0,125651623116.0,9.28,57.65,34595694.48,1987.5,94189.08,14715214060656.5,159,-5983.649388246004,-4.695108042313342
2020-04-12,73868.666501,648323,50.35955230679368,-77.23944366480939,-65.92476334467949,1.934360779473132,23.54595759208195,0.6427655801564569,1201764.1214899984,64.22222386111082,0.0678841309823673,21.63539646554637,402.968276303509,22.760556335190618,60.07779498112795,0.0039189511461659,1,0.0,127716846208.0,9.12,54.66,8215036.74,1912.5,88576.77,14715214060656.5,153,408.327483655044,-4.013340079709639
2020-04-13,96415.476573,804179,47.41469020025465,-70.28224575840125,-99.49079799052669,-6.712097027244568,20.265560507323737,0.4836933151279643,1105348.6449169985,45.99429036335764,-0.200371057513915,0.5831779987744725,392.371379688722,29.717754241598747,50.33669611029412,-0.0095425845803537,0,1.0,125422221237.0,9.76,66.0,108340720.77,2137.5,113748.77,14715214060656.5,171,-630.4573071014495,-1.6658164404177764
2020-04-14,69068.623285,608665,49.03956215159827,-65.24260355029588,-53.47404225446317,-4.56586618352387,18.421214866210224,0.3483310667620198,1174417.2682019984,41.94294723406294,0.1370463078848552,7.355141019529168,368.2783254474761,34.75739644970412,43.87841954644525,0.0044837409550104,1,0.0,125446116437.0,9.6,67.95,11028462.65,2100.0,153622.8,14715214060656.5,168,-609.048028503068,-2.017310760064065
2020-04-15,61571.384994,581374,38.02305693895271,-94.19766099483012,-104.14256421186988,-10.05314293166406,16.852658390618984,0.1823907117041612,1112845.8832079985,27.91722806261101,-0.7540548780487802,7.441319537071534,362.5242789549794,5.802339005169876,31.968735972227385,-0.036008950917003,0,1.0,121731940639.0,8.96,68.04,17529443.05,2112.5,180460.89,14715214060656.5,169,-1907.239533175488,-2.6695430203969224
2020-04-16,125009.857539,971163,58.93150988567518,-23.42171411997879,52.29078356219943,-2.4932930964888023,16.709861386369845,0.1362089911406183,1237855.7407469985,46.785188620436045,0.6660246906737975,15.853079360874997,413.8393819614109,76.5782858800212,31.55707941770456,0.0725980743817254,1,0.0,130440801473.0,9.76,70.085,52463532.32,1924.99999932,196398.97,14715214060656.5,154,6857.433099227304,1.901888803985683
2020-04-17,54126.509763,537554,55.54814722161262,-22.50841727515829,138.09570613787142,2.458550325707254,16.587463954156295,0.1283360072201089,1183729.2309839984,61.84475400594681,-0.4250314034486666,15.853079360874997,379.73947025263794,77.4915827248417,38.94136963123685,-0.0104815692503086,0,1.0,130078472088.0,9.28,74.9,17582774.18,1587.5,179602.32,14715214060656.5,127,8508.72375787965,-0.4861421511734729
2020-04-18,49488.542819,494670,62.92689542630983,-5.392757119821485,146.3860564138371,5.406124624281827,18.197939033136016,0.1858613879708537,1233217.7738029985,70.83050951939508,0.7959667001578886,27.86078950701435,365.3024030736897,94.60724288017852,48.81645107381497,0.0315678020373486,1,0.0,133053136876.0,8.64,59.585,12636314.1,1975.0,137058.12,14715214060656.5,158,989.6972648472646,-2.3780482741339046
2020-04-19,45664.86393,483574,56.5880715158501,-20.894509038445246,86.63683439720225,3.1424768134604264,19.57834624369006,0.2297936864758876,1187552.9098729985,59.849075491658624,-0.6072666824982238,27.860789507014346,343.19491692030533,79.10549096155475,56.865727449009846,-0.017639268272494,0,0.0,131815853850.0,8.8,53.705,24156185.88,1900.0,111643.27,14715214060656.5,152,751.1561654320925,-3.826676436806928
2020-04-20,90149.49137,785174,44.55240847098284,-56.52817012402859,-21.329409770156605,-0.1620378156483526,18.09545220134642,0.1909958999066319,1097403.4185029983,60.335584782981854,-0.6280810234541572,9.198087947284575,361.167071645976,43.4718298759714,58.83059539677736,-0.0413640576291178,0,1.0,126192239912.0,8.8,69.83,27879228.06,2012.5,155151.37,14715214060656.5,161,-4526.433481263744,-0.7617531145670586
2020-04-21,60109.710808,555797,45.22480565714637,-54.76533989646104,-61.96285007982413,-0.3978918863831615,16.824400165051873,0.1239844966978376,1157513.1293109986,47.41805224513549,0.0696067415730355,9.19808794728459,335.00034712512235,45.23466010353896,60.3273473473252,0.0018143265905011,1,1.0,126175238603.0,9.12,68.71,24324154.84,1862.5,160812.35,15958652328578.4,149,-3592.9151189253257,-1.200307246226311
2020-04-22,61486.377334,508659,57.07664432754685,-20.361052848534776,11.086433488125268,7.610356972410015,16.521660889509114,0.1176153796469847,1218999.506644999,59.88477650887469,0.8386429458005809,14.705225236252554,335.4831546786763,79.63894715146522,70.87543422536739,0.041480056596934,1,1.0,130530916077.0,8.8,71.01,21840493.91,1637.5,176797.59,15958652328578.4,131,2678.3883862479192,-1.2336624178921802
2020-04-23,102773.569561,881099,67.42802795983283,-25.89766970618032,156.9888483499272,5.356986964125299,21.221941964576608,0.2161480829306894,1321773.076205999,58.62854580130674,0.4975905292479115,49.42362841498155,390.1284182960083,74.10233029381969,70.52172628448146,0.0501423133926166,1,1.0,136275638031.0,9.76,89.07,17436477.63,1775.0,297858.68,15958652328578.4,142,7703.366396126847,2.43515485043625
2020-04-24,60182.119939,601093,67.99787547975788,-23.60688956433637,126.77624939612622,6.793975140696262,25.250754314634456,0.3446083939746769,1381955.1961449983,59.4890366409587,0.0922968941919633,49.42362841498154,366.96150139657857,76.39311043566363,70.36480167174173,0.0028113458650233,1,1.0,138504361513.0,10.08,75.91,362974078.22,1800.0,277194.54,15958652328578.4,144,5334.857615594349,1.1430992706436085
2020-04-25,43874.427726,521943,68.94189063756727,-20.19554204660587,95.88285523194514,4.001738266699761,29.26892044394994,0.4668040143675389,1425829.6238709986,59.19823435884752,0.1229146132223562,53.37791721984287,353.6712869113531,79.80445795339412,68.25011811077255,0.0044863424383744,1,1.0,138874072264.0,9.44,59.97,15065642.03,1700.0,209031.24,15958652328578.4,136,378.69173593175697,-1.120835635570895
2020-04-26,50522.616209,554480,73.17597449435209,-4.549138804457917,81.43197708897235,8.03792864224786,32.71306284050608,0.5932128141788784,1476352.2400799985,69.50582467382227,0.7003181818181846,53.37791721984285,334.5753887811598,95.45086119554207,70.58517100134216,0.0204363160777978,1,1.0,140903867573.0,12.4,65.13,40424094.69,1712.5,156928.94,15958652328578.4,137,1231.793812562062,-1.9092938562331625
2020-04-27,65441.339576,637800,75.25363746868442,-1.6892875866488553,88.41969373552205,13.883310409077133,36.325103058894015,0.7088014761935435,1541793.5796559984,87.44994731989165,0.4382324481238541,57.99734436922166,313.3531903838513,98.31071241335114,78.4192970781107,0.0105965085596182,1,0.0,143040988590.0,12.2,78.85,46038740.65,1762.5,215499.11,15958652328578.4,141,1728.4078204654882,-0.8509618146615043
2020-04-28,46302.752638,499414,72.39360055711181,-5.4454733989036,85.34982187368406,13.120325314958835,39.42113753179797,0.7811016894291978,1495490.8270179983,99.99999999999996,-0.2856551952349489,57.99734436922166,285.8570203290154,94.5545266010964,85.46499229204746,-0.0044420088222695,0,1.0,143266252261.0,12.2,76.85,30905908.68,1925.0,214414.55,15958652328578.4,154,481.1910960254656,-1.875662237061688
2020-04-29,183546.887514,1433128,87.96240176166741,-9.018619786951133,229.37263437778543,23.205579118445385,45.8683929079178,1.0370756669280334,1679037.7145319984,99.99999999999996,0.8367851050819095,84.55192516463684,422.5688745677274,90.98138021304888,87.0853398722737,0.134390288657609,1,0.0,161522471385.0,17.400000000000002,90.76,752374444.8,1812.5,426560.9,15958652328578.4,145,24443.898754595582,9.850500662577042
2020-04-30,206277.214124,1661554,79.93981761060014,-40.54054054054054,144.23116574186142,15.203831930706624,51.92821554899931,1.2723911449354697,1472760.5004079985,99.99999999999996,-0.1497450424929177,88.28715139548838,513.4876067723378,59.45945945945946,84.9935011816508,-0.0180644249981204,0,1.0,158922133909.0,20.0,106.3,416425173.57,1687.5,940312.08,15958652328578.4,135,20930.10884358104,16.70433760656347
2020-05-01,91468.815059,865960,82.38599276992328,-31.20068213294696,93.2097056219858,17.61439040639572,57.12234924135489,1.4802048476359353,1564229.3154669984,99.99999999999996,0.464431578474931,88.28715139548838,503.7922343762897,68.79931786705303,83.9086736718493,0.0240092807424592,1,1.0,162722652380.0,10.8,94.77,35064351.43,1762.5,968773.81,15958652328578.4,141,-1529.9480700274307,12.11294254127136
2020-05-02,59002.08755,637884,83.98341743458235,-24.64393939393943,77.20584232544141,19.013698702821568,61.57446383480253,1.6444262708462,1623231.4030169984,99.99999999999996,0.5695719844357946,88.28715139548837,468.5362008939625,75.35606060606058,83.27318833651593,0.0165857096401745,1,0.0,165012307600.0,10.0,78.7,26615417.03,1850.0,603954.18,15958652328578.4,148,3165.92618505437,6.461683986417347
2020-05-03,90126.065643,877460,79.46949903790173,-30.519956850053948,67.19064959128086,15.61217194628952,65.6010012744113,1.7162900117180468,1533105.3373739985,99.99999999999996,-0.1606967213114755,89.760225912064,471.31674362339646,69.48004314994606,79.56307147285936,-0.008739961081428,0,0.0,163358189151.0,11.5,64.385,54121803.67,2100.0,513684.2,15958652328578.4,168,187.40484550959377,4.680794404962066
2020-05-04,84418.512331,848802,78.07414170346156,-32.65292523655107,30.125710831950247,14.114387584216326,65.58370308304295,1.703159463996351,1448686.8250429984,88.79441783791799,-0.0518457943925245,65.47991393483282,465.1286373914827,67.34707476344893,75.13969466573049,-0.0024948983320497,0,1.0,163654493632.0,11.04,80.475,37949249.11,1975.0,589253.84,15958652328578.4,158,-993.1311629618098,2.9284023995753063
2020-05-05,76480.765342,812543,80.73791241754355,-25.03900111431756,91.21622844853972,16.576473902245525,66.14564721702133,1.657929556928739,1525167.5903849984,89.32383040680678,0.4180657036086783,69.51731202089168,449.90740347841376,74.96099888568244,72.3406192778142,0.0168971316242707,1,1.0,165332488792.0,11.04,89.275,67146598.81,1975.0,639563.06,16104807485529.4,158,1081.2446287345392,1.107098813740286
2020-05-06,105925.30242,1007661,82.71714194529832,-29.941454202077423,177.93307148924583,4.150448193726319,67.42348516285409,1.6019246793755215,1631092.8928049984,88.3369044662665,0.2486957589148699,75.09051283785065,455.4620601243548,70.05854579792256,69.35164293279615,0.0134746867434621,1,1.0,170229620935.0,12.42,97.26,55038016.27,1925.0,624000.03,16104807485529.4,154,2713.672553630176,1.9905958624715447
2020-05-07,147154.611378,1254835,90.58174248619272,-5.216828478964425,199.76363882614567,15.851508120649637,69.73393396880795,1.6857883101867754,1778247.5041829986,87.56475903199518,0.8059273422562141,83.59662680453106,539.8246229637326,94.78317152103558,74.3978875130213,0.0921976507644858,1,0.0,182787376637.0,14.95,99.44,97565440.22,1837.5,831416.56,16104807485529.4,147,14997.464952593711,5.118653526005231
2020-05-08,100683.7964,967816,81.07086629757654,-17.2809061488673,132.14481230033638,11.023614018869488,71.71431865962553,1.7441559266506923,1677563.7077829984,87.93604145121895,-0.5628776891467233,83.59662680453106,509.9868196831993,82.71909385113271,76.38642693931841,-0.0186545567427374,0,0.0,180804859844.0,17.02,107.43,470469789.49,1712.5,1024356.71,16104807485529.4,137,11696.546316594682,3.668793508732977
2020-05-09,81950.679567,839384,69.21588458308456,-34.148867313915886,64.72791788203939,6.32352695314895,70.43645028974143,1.7016632499927242,1595613.0282159986,76.08945603084788,-0.6610526315789494,62.76924007043683,493.4529882998851,65.85113268608413,75.02858009360749,-0.0265938232779117,0,0.0,176201288182.0,14.72,88.8,472615173.39,1700.0,850410.74,16104807485529.4,136,-4058.501485161336,1.3295613597666915
2020-05-10,183865.182028,1565771,45.103963070735546,-68.93487179487177,-78.64261259480972,-1.926994792088288,63.05489448326785,1.4461896903392055,1411747.8461879983,56.37238163834357,-0.5599624098831825,18.7655596444264,631.221132828473,31.06512820512823,69.54073510149065,-0.085577255715948,0,0.0,160884755211.0,20.54,87.14,29341046.79,2125.0,559102.26,16104807485529.4,170,-17919.265645700743,6.076380401509763
2020-05-11,168807.251832,1367382,41.75324802562644,-77.20410256410254,-98.37898631345992,-3.499114062732456,56.72784664914765,1.0960495419153338,1242940.5943559986,51.27782859141009,-0.1665805785123967,18.765559644426403,679.3323995672625,22.79589743589746,63.17628119755473,-0.0184861001723076,0,1.0,158059235276.0,26.0,90.75,93973100.78,1812.5,771017.48,16104807485529.4,157,-18860.552922169773,7.347918188802698
2020-05-12,86522.780066,784859,48.6351138732992,-64.4210256410256,-68.97263777250072,-2.3392149929670536,51.30466279133032,0.7927149540463807,1329463.3744219986,51.723059848315664,0.5534172821927567,18.7655596444264,646.496342486225,35.578974358974406,57.5502776937393,0.0290526556755165,1,1.0,161791577301.0,18.2,89.285,416836573.09,912.5,959924.95,16104807485529.4,146,-601.4634309562598,3.138905949743428
2020-05-13,92466.274018,869216,59.736107969777976,-38.85282051282047,-9.143293749597822,1.8205343588262977,44.55610466262039,0.6332438693615217,1421929.6484399987,50.98064275843166,0.8237549792565426,4.064755890360762,640.5697221310501,61.147179487179535,56.27722536363315,0.0565634508721495,1,1.0,170352710071.0,15.6,100.2,422067880.96,743.75,977714.74,16104807485529.4,119,7751.553539493774,0.5702428670092576
2020-05-14,129565.37747,1199530,67.63519340443207,-12.714178513361388,68.46596289445216,-1.9468477128895323,41.84483993071414,0.6331420235914154,1551495.0259099987,49.87439819414352,0.7074196763602242,25.577251539276624,646.5226189694714,87.28582148663861,55.2061753587193,0.0518435766192053,1,0.0,178881641547.0,16.12,114.395,46621163.3,712.5,1384368.72,16104807485529.4,114,11949.268991656598,0.9746754178473472
2020-05-15,115890.761516,1055630,55.18823227668642,-34.17014270032931,50.286707028717935,-4.934586801442043,38.64021046648826,0.6046069265324361,1435604.2643939988,36.54687342986793,-0.6836347431068669,19.41243368113297,653.5365305452614,65.82985729967069,52.79342727993901,-0.0485653040195179,0,1.0,171436341789.0,14.3,102.82,56858089.49,781.25,1546085.76,16104807485529.4,125,1088.457117408334,0.3172785242141502
2020-05-16,59587.627862,692028,56.462912994959645,-30.61086717892424,54.4325765073508,-1.6576514246178895,35.89338521143751,0.5703887402648267,1495191.892255999,37.66184384056911,0.17747282608696,19.41243368113298,612.745597610224,69.38913282107576,53.298855870652105,0.0070105496373966,1,1.0,172340956579.0,12.48,90.915,26682086.6,787.5,1019270.7,16104807485529.4,126,-5213.603424565292,-3.450270871469007
2020-05-17,68647.764323,722718,62.23661139841382,-14.891316848763609,78.31089344188648,10.974380844617016,35.358894381553576,0.5818504750844111,1563839.6565789988,53.0684942597225,0.5287683336278522,32.15194940224994,606.053369380192,85.10868315123639,61.01936372009612,0.0318980983518482,1,1.0,177745404470.0,8.82,97.16,8302576.04,637.5,964279.49,16104807485529.4,102,2601.0389475799366,-5.293139417532369
2020-05-18,82006.603583,794292,63.26186158884566,-15.203135334430968,86.81794592350433,13.69394686924752,35.25663296164591,0.6099853373714437,1645846.260161999,72.30158068321927,0.1087345863268618,34.64306444219996,588.8700308973075,84.79686466556903,69.87664475290636,0.005455985935497,1,1.0,178779483464.0,9.18,103.15,33918986.11,800.0,1591575.83,16104807485529.4,128,2642.800776111332,-5.435708146264737
2020-05-19,78539.760454,773581,64.13869467919491,-15.079385657859424,71.85060442286097,10.949528929868936,35.168980316010774,0.6374421210974202,1724386.020615999,59.54744115933488,0.0982963540559071,34.643064442199965,565.204312197692,84.92061434214058,76.92545046478723,0.0042737106184244,1,0.0,178763467262.0,7.92,111.13,62798303.89,718.75,1761148.98,16104807485529.4,115,792.1972831634201,-5.539285549089252
2020-05-20,74923.73809,731189,54.50377255287863,-54.82124999999997,-17.88482408811321,2.1705013336025925,33.043812776817376,0.6045925882899539,1649462.2825259983,46.37899840341855,-0.5110465116279048,20.29280754165696,558.1751247408789,45.17875000000004,74.64424625233302,-0.0269766233287944,0,0.0,175050963475.0,8.1,116.75,450689170.64,718.75,1856291.44,15138043247082.9,115,-1688.5163153732449,-5.623673332727922
2020-05-21,108928.780969,951971,42.12595150620842,-77.65198237885465,-150.9165914943229,-7.386963617164255,30.58600617573219,0.4673984149725863,1540533.5015569986,26.08948616546016,-0.579957300221359,15.83916656922108,587.5029640636104,22.348017621145345,65.36741712869112,-0.0465524111516355,0,1.0,166947987864.0,8.64,107.98,431459676.46,818.75,1880462.96,15138043247082.9,131,-7095.069921509356,-3.0729927970373208
2020-05-22,58943.131024,693694,45.43508053373449,-68.72246696035242,-109.49415861780602,-1.5716337391401436,28.47931480337346,0.3188033838668724,1599476.6325809986,28.971392130332912,0.3036920706412229,15.839166569221083,551.7853977688089,31.277533039647576,60.43137080583068,0.0113029927730986,1,1.0,168807619957.0,8.1,109.89,21025574.79,693.75,1446739.19,15138043247082.9,111,-4412.156975770651,-4.7781292376779465
2020-05-23,43526.296966,512460,45.76172838797849,-67.9162995594714,-69.39727008105494,-2.154505733232293,26.19966409936557,0.1855423374835796,1643002.9295469986,38.12986588757411,0.0384696237124222,12.521759875318224,506.93748380183627,32.0837004405286,55.10202332289536,0.0009978189749181,1,0.0,169305492440.0,7.38,75.77,9997156.99,743.75,992464.56,15138043247082.9,119,702.1717871652858,-6.88777230901081
